0395,G. LUX PASTO,0395-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,700031,SUAVIZADOR,45149,PLAN MTTO MEC SUAVISADOR 700031,13123927,Mtto estructura interna y externa tanque,PM02,LIB.,2023-11-16 05:00:00,Jurado Gerardo,bajo/Medio,,4,
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",540005,EMPACADORA,45138,PLAN MTTO MEC. EMPACADORA 540005,13140120,Mantto de ejes y bujes brazos,PM02,LIB.,2023-11-10 05:00:00,,medio/Moderado,,"2,0",
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",528859,CARBO COOLER,45108,PLAN MTTO ELECT. CARBO COOLER 528859,13135999,Mtto electrovalvulas,PM02,LIB.,2023-11-16 05:00:00,Jurado Gerardo,medio/Moderado,,1,
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",540005,EMPACADORA,45140,PLAN MTTO LUBRI. EMPACADORA H&K 540005,13159524,lubricacion sistema neumatico,PM02,ABIE,2023-11-10 05:00:00,,medio/Moderado,,"0,2",
0395,G. LUX PASTO,0395-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,71021201,CODIFICADOR DE BOLSAS,27521,PLAN MTTO CODIFICADOR  360 ML 71021201,13140110,Mtto sitema de alimentacion electrico,PM02,LIB.,2023-11-04 05:00:00,,medio/Moderado,,"1,0",
0395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,749623,REDES ELECTRICAS,45173,PLAN MTTO REDES ELECTRICAS 749623,13120079,mantto iluminacion oficinas,PM02,LIB.,2023-11-04 05:00:00,,medio/Moderado,,"4,0",
0395,G. LUX PASTO,0395-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70961003,FILTRO DE ANTRACITA,45150,PLAN MTTO FILTRO ANTRASITA 70961003,13123930,Mtto estructura interna y externa tanque,PM02,LIB.,2023-11-03 05:00:00,,bajo/Medio,,"4,0",
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",599571,INSPECTOR ELECTRONICO BOTELLAS VACIAS,45367,PLAN MTTO LUBR. INSP.ELECT 599571,13097999,Mantto reguladores de presion,PM02,LIB.,2023-11-10 05:00:00,,medio/Moderado,,"1,5",
0395,G. LUX PASTO,0395-TALLER MANTTO PLANTA,TALLER  MANTENIMIENTO  EQUIPOS DE PLANTA,207014,TALLER INDUSTRIAL MANTENIMIENTO PLANTA,0,TRABAJOS VARIOS TALLER,13151488,TRABAJOS VARIOS TALLER,PM02,LIB.,2023-11-01 05:00:00,,,,"1,0",
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",508164,LAVADORA DE BOTELLAS,45101,PLAN MTTO ELEC. LAV. BOTELLAS 508164,13135993,Mtto sensor paro acumulac descarga LS6,PM02,LIB.,2023-11-16 05:00:00,Cifuentes Christian,medio/Moderado,,0.5,
0395,G. LUX PASTO,0395-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70947401,CLORADOR,45388,PLAN MTTO MEC CLORADOR 70947401,13148657,"Mtto tuberia, accesorios y filtros",PM02,LIB.,2023-11-16 05:00:00,Ordoñez Jose,medio/Moderado,,1,
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,45057,PLAN MANTTO MEC. LLENA. BOTELLAS 518580,13120060,Mantto de pistones coronadores,PM02,LIB.,2023-11-02 05:00:00,,medio/Moderado,,"4,0",
0395,G. LUX PASTO,0395-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70961602,FILTRO DE ARENA No  2,45159,PLAN MTTO MEC FIL ARENA No.2 70961602,13120071,Mtto estructura interna y externa tanque,PM02,LIB.,2023-11-16 05:00:00,Wilmer Fernando Uyaque,bajo/Medio,,4,
0395,G. LUX PASTO,0395-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70947401,CLORADOR,45152,PLAN MTTO MEC CLORADOR 70947401,13148623,Mtto motobomba de envio,PM02,LIB.,2023-11-16 05:00:00,Jurado Gerardo,bajo/Medio,,4,
0395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,45030,"PLAN MTTO MEC COMPR REFRIGE 3, 628973",13159510,Mtto sistema de alimentacion de agua.,PM02,LIB.,2023-11-16 05:00:00,Wilmer Fernando Uyaque,medio/Moderado,,0.5,
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45143,PLAN MTTO MEC. DESEMPACADORA 558083,13123923,Mantto motoreductores,PM02,LIB.,2023-11-02 05:00:00,,bajo/Medio,,"8,0",
0395,G. LUX PASTO,0395-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70961601,FILTRO DE ARENA No  1,45158,PLAN MTTO MEC FILTRO ARENA No.1 70961601,13113380,Mtto estructura interna y externa tanque,PM02,LIB.,2023-11-16 05:00:00,Ordoñez Jose,bajo/Medio,,4,
0395,G. LUX PASTO,0395-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,71015906,LAVADORA DE BOTELLONES,45389,PLAN MTTO MEC LAV DE BOTELLONES 71015906,13159586,"Mtto estructura, tanques y compuertas",PM02,ABIE,2023-11-10 05:00:00,,medio/Moderado,,"8,0",
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",540005,EMPACADORA,45140,PLAN MTTO LUBRI. EMPACADORA H&K 540005,13159527,lubricacion sistema neumatico,PM02,ABIE,2023-11-10 05:00:00,,medio/Moderado,,"0,2",
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",540005,EMPACADORA,45140,PLAN MTTO LUBRI. EMPACADORA H&K 540005,13159525,lubricacion sistema neumatico,PM02,ABIE,2023-11-10 05:00:00,,medio/Moderado,,"0,2",
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",540005,EMPACADORA,45140,PLAN MTTO LUBRI. EMPACADORA H&K 540005,13159528,lubricacion sistema neumatico,PM02,LIB.,2023-11-16 05:00:00,Wilmer Fernando Uyaque,medio/Moderado,,0.5,
0395,G. LUX PASTO,0395-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,710218,LLENADORA DE BOLSAS LINEA 3,45369,PLAN MTTO MEC LLEN 360ml SOLPAC 710218,13159569,Mtto valvulas,PM02,LIB.,2023-11-17 05:00:00,Jurado Gerardo,medio/Moderado,,4,
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",540005,EMPACADORA,0,CAMBIO RODAMIENTO MOTOREDUCTORES,13152223,CAMBIO RODAMIENTO MOTOREDUCTORES,PM02,LIB.,2023-11-02 05:00:00,,alto,,"4,0",
0395,G. LUX PASTO,0395-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70961005,FILTRO DE CARBON No 3,45161,PLAN MTTO MEC FILTR CARBON 3 70961005,13120073,Mtto estructura interna y externa tanque,PM02,LIB.,2023-11-17 05:00:00,Cifuentes Christian,bajo/Medio,,4,
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",599571,INSPECTOR ELECTRONICO BOTELLAS VACIAS,45367,PLAN MTTO LUBR. INSP.ELECT 599571,13097999,Mantto vaso lubricador bomba de vasio,PM02,LIB.,2023-11-10 05:00:00,,medio/Moderado,,"1,5",
0395,G. LUX PASTO,0395-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70961605,FILTRO DE CARBON No  1,45162,PLAN MTTO MEC FILTRO CARBON 1 70961605,13120075,Mtto estructura interna y externa tanque,PM02,LIB.,2023-11-17 05:00:00,Ordoñez Jose,,,4,
0395,G. LUX PASTO,0395-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,709474,FLOCULADOR,46654,PLAN MTTO LUB FLOCULADOR 709474,13140178,ajuste aceite reductor,PM02,LIB.,2023-11-17 05:00:00,Wilmer Fernando Uyaque,medio/Moderado,,0.5,
0395,G. LUX PASTO,0395-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70947403,TANQUES ALMACENAMIENTO AGUA,45151,PLAN MTTO MEC.TAN.ALM.AGUA TRA.70947403,13123934,Mtto bombas cambio de sellos mecanico,PM02,LIB.,2023-11-03 05:00:00,,medio/Moderado,,"4,0",
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",599571,INSPECTOR ELECTRONICO BOTELLAS VACIAS,45366,PLAN MTTO ELEC. INSP. ELECT. 599571,13159568,Mantto sensor de espacio botella en entr,PM02,LIB.,2023-11-17 05:00:00,Jurado Gerardo,medio/Moderado,,0.3,
0395,G. LUX PASTO,0395-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,71015907,LAVADORA DE HUACALES,45385,PLAN MTTO MEC LAVAD HUACALES 71015907,13159577,Mtto mec bomba sello mecanico,PM02,LIB.,2023-11-17 05:00:00,Cifuentes Christian,bajo/Medio,,2,
0395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,649549,COMPRESOR DE AIRE,46727,PLAN MTTO LUB COMP ATLAS COPCO 649549,13148702,Mtto nivel de aceite,PM02,LIB.,2023-11-09 05:00:00,,medio/Moderado,,"0,5",
0395,G. LUX PASTO,0395-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70961606,FILTRO DE CARBON No  2,45163,PLAN MTTO MEC FILTR DE CARBON 2 70961606,13123947,Mtto estructura interna y externa tanque,PM02,LIB.,2023-11-17 05:00:00,Ordoñez Jose,bajo/Medio,,4,
0395,G. LUX PASTO,0395-TALLER MANTTO PLANTA,TALLER  MANTENIMIENTO  EQUIPOS DE PLANTA,207014,TALLER INDUSTRIAL MANTENIMIENTO PLANTA,45164,PLAN MTTO MEC TALLER INDUSTRIAL 207014,13123950,mantto soldador electrico,PM02,LIB.,2023-11-17 05:00:00,Wilmer Fernando Uyaque,,,4,
0395,G. LUX PASTO,0395-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,71015906,LAVADORA DE BOTELLONES,45401,PLAN LUBRICA. LAV. DE BOTELLONES 7101590,13159593,lubricar unidad de mantenimiento,PM02,ABIE,2023-11-10 05:00:00,,medio/Moderado,,"0,3",
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,0,MTTO VALVULAS DE LLENADO,13157577,MTTO VALVULAS DE LLENADO,PM02,LIB.,2023-11-08 05:00:00,,Muy elevado/Urgente,,"2,0",
0395,G. LUX PASTO,0395-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69963208,TINA,21847,PLAN MTTO LUB TINA 2 JAR TERM 69963208,13148593,Lubricacion de chumaceras,PM02,LIB.,2023-11-17 05:00:00,Jurado Gerardo,medio/Moderado,,0.5,
0395,G. LUX PASTO,0395-TALLER MANTTO PLANTA,TALLER  MANTENIMIENTO  EQUIPOS DE PLANTA,20701402,TALLER UTILES DE ASEO,46825,PLAN MTTO ELEMENT ASEO TALLER 20701402,13148716,Mtto de elementos de aseo,PM02,LIB.,2023-11-17 05:00:00,Cifuentes Christian,medio/Moderado,,0.5,
0395,G. LUX PASTO,0395-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69962110,TINA,46535,PLAN MTTO LUB TINA 6 JAR TER 69962110,13148677,Lubricacion chumaceras,PM02,LIB.,2023-11-08 05:00:00,,medio/Moderado,,"0,5",
0395,G. LUX PASTO,0395-TALLER MANTTO PLANTA,TALLER  MANTENIMIENTO  EQUIPOS DE PLANTA,20701402,TALLER UTILES DE ASEO,46825,PLAN MTTO ELEMENT ASEO TALLER 20701402,13148716,Mtto de caneca de basura y chatarra,PM02,LIB.,2023-11-17 05:00:00,Ordoñez Jose,medio/Moderado,,0.5,
0395,G. LUX PASTO,0395-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,709613,FILTRO PILIDOR,46790,PLAN MTTO FILTRO PULID. AGUA 709613,13159628,nspeccion semanal filtro pulidor agua,PM02,ABIE,2023-11-10 05:00:00,,medio/Moderado,,"0,5",
0395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,649017,COMPRESOR DE AIRE,15214,PLAN MTTO ELECT COMPR. AIRE IR 11 649017,13140101,Mtto valvula automatica de desfogue,PM02,LIB.,2023-11-17 05:00:00,Wilmer Fernando Uyaque,medio/Moderado,,0.5,
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",540005,EMPACADORA,45140,PLAN MTTO LUBRI. EMPACADORA H&K 540005,13140124,mantto estado de acoples y graseros,PM02,LIB.,2023-11-10 05:00:00,,medio/Moderado,,"0,5",
0395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,820102,SECADOR DE AIRE,45193,PLAN MTTO SECADOR DE AIRE 820102,13159555,nspeccion semanal secador de aire zt,PM02,ABIE,2023-11-10 05:00:00,,,,"0,5",
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,45058,PLAN MANTTO ELEC. LLENA. BOTELLAS 518580,13159511,Mantto microswitch seguridad,PM02,ABIE,2023-11-10 05:00:00,,medio/Moderado,,"2,0",
0395,G. LUX PASTO,0395-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,70947405,UNIDAD UV,45197,PLAN MTTO UV SALA DE AGUAS 70947405,13120080,"Cambio de quarzos, lampara germicida ult",PM02,LIB.,2023-11-04 05:00:00,,medio/Moderado,,"2,5",
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45144,PLAN MTTO ELECT. DESEMPACADORA 558083,13140125,Mantto fotoceldas,PM02,LIB.,2023-11-17 05:00:00,Jurado Gerardo,bajo/Medio,,0.5,
0395,G. LUX PASTO,0395-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,71015906,LAVADORA DE BOTELLONES,45389,PLAN MTTO MEC LAV DE BOTELLONES 71015906,13159586,Mtto mec bombas sellos mecanicos,PM02,ABIE,2023-11-10 05:00:00,,medio/Moderado,,"6,0",
0395,G. LUX PASTO,0395-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,69962151,COCINA CALENTAMIENTO AGUA FILTROS,45157,PLAN MTTO MEC CALENT FILTROS 69962151,13123941,calibracion valvula termoreguladora.,PM02,LIB.,2023-11-03 05:00:00,,medio/Moderado,,"4,0",
0395,G. LUX PASTO,0395-TALLER MANTTO PLANTA,TALLER  MANTENIMIENTO  EQUIPOS DE PLANTA,207014,TALLER INDUSTRIAL MANTENIMIENTO PLANTA,45164,PLAN MTTO MEC TALLER INDUSTRIAL 207014,13123950,mantto torno,PM02,LIB.,2023-11-18 05:00:00,Cifuentes Christian,,,8,
0395,G. LUX PASTO,0395-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70961005,FILTRO DE CARBON No 3,45161,PLAN MTTO MEC FILTR CARBON 3 70961005,13120073,"Mtto tuberias, valvulas y accesorios",PM02,LIB.,2023-11-18 05:00:00,Ordoñez Jose,bajo/Medio,,1,
0395,G. LUX PASTO,0395-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70961605,FILTRO DE CARBON No  1,45162,PLAN MTTO MEC FILTRO CARBON 1 70961605,13120075,"Mtto tuberias, valvulas y accesorios",PM02,LIB.,2023-11-18 05:00:00,Wilmer Fernando Uyaque,,,1,
0395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,649549,COMPRESOR DE AIRE,46727,PLAN MTTO LUB COMP ATLAS COPCO 649549,13148702,Mtto y limpieza interna,PM02,LIB.,2023-11-09 05:00:00,,medio/Moderado,,"1,0",
0395,G. LUX PASTO,0395-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,71021201,CODIFICADOR DE BOLSAS,27521,PLAN MTTO CODIFICADOR  360 ML 71021201,13159503,Mtto cabezal de impresión,PM02,ABIE,2023-11-10 05:00:00,,medio/Moderado,,"0,5",
0395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,660015,TORRE DE ENFRIAMIENTO,45195,PLAN MTTO MECATORRE DE ENFRI.660015,13123960,mantenimiento bomba centrifuga No. 1.,PM02,LIB.,2023-11-03 05:00:00,,medio/Moderado,,"5,0",
0395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,660015,TORRE DE ENFRIAMIENTO,45195,PLAN MTTO MECATORRE DE ENFRI.660015,13123960,mantenimiento bomba centrifuga No. 2.,PM02,LIB.,2023-11-03 05:00:00,,medio/Moderado,,"5,0",
0395,G. LUX PASTO,0395-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70961603,FILTRO DE ARENA No  3,45160,PLAN MTTO MEC FILTRO ARENA 3 70961603,13113382,Mtto estructura interna y externa tanque,PM02,LIB.,2023-11-18 05:00:00,Jurado Gerardo,bajo/Medio,,4,
0395,G. LUX PASTO,0395-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,710218,LLENADORA DE BOLSAS LINEA 3,45381,PLAN MTTO LUBRI.LLENA. BOLSAS SOLPAK 360,13159575,Lubricacion sistema de levas y chumacera,PM02,ABIE,2023-11-10 05:00:00,,medio/Moderado,,"0,5",
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45145,PLAN MTTO LUBRI. DESEMPACADORA 558083,12956261,Cambio aceite Motorreductor Mesa Envase,PM02,LIB.,2023-11-03 05:00:00,,medio/Moderado,,"0,5",
0395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,45182,"PLAN MTTO PREDICT COMP REFRIG 3, 628973",12961585,Mtto termografia tablero electrico,PM07,LIB.,2023-11-18 05:00:00,Cifuentes Christian,medio/Moderado,,0.5,
0395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,45181,"PLAN MTTO ELEC COMPRE REFRIG 3, 628973",13123955,Mtto a motor del compresor No. 3.,PM02,LIB.,2023-11-18 05:00:00,Ordoñez Jose,medio/Moderado,,6,
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45145,PLAN MTTO LUBRI. DESEMPACADORA 558083,12956261,cambio de aceite motoreductores rincipal,PM02,LIB.,2023-11-03 05:00:00,,medio/Moderado,,"1,0",
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45145,PLAN MTTO LUBRI. DESEMPACADORA 558083,12956261,lubricacion de chumaceras y ejes,PM02,LIB.,2023-11-03 05:00:00,,medio/Moderado,,"1,0",
0395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,660015,TORRE DE ENFRIAMIENTO,45196,PLAN MTTO ELEC TORRE ENFRI.660015,12775100,Mtto sistema de control de agua,PM02,LIB.,2023-11-18 05:00:00,Wilmer Fernando Uyaque,medio/Moderado,,3,
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",560006,LAVADORA DE CAJAS (PROVIENE MARIQUITA),37224,PLAN MTTO MECANICO LAV CAJAS 560006   ,13140111,Mtto tuberia e inyectores,PM02,LIB.,2023-11-04 05:00:00,,medio/Moderado,,"4,0",
0395,G. LUX PASTO,0,0,679360,PLANTA ELECTRICA  DEL CEDI DE TUMACO,0,PLANTA ELECTRICA NO ARRANCA,12792564,INSTALACION ALTERNADOR PLANTA ELECTRICA,PM02,LIB.,2023-11-07 05:00:00,,,,"1,0",
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45145,PLAN MTTO LUBRI. DESEMPACADORA 558083,12956261,Cambio Aceite Motorreductor transportado,PM02,LIB.,2023-11-03 05:00:00,,medio/Moderado,,"3,0",
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",540005,EMPACADORA,45139,PLAN MTTO ELEC. EMPACADORA H&K 540005,13131141,Mantto motoreductor mesa de botellas.,PM02,LIB.,2023-11-10 05:00:00,,medio/Moderado,,"3,0",
0395,G. LUX PASTO,0395-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,709613,FILTRO PILIDOR,46790,PLAN MTTO FILTRO PULID. AGUA 709613,13159626,nspeccion semanal filtro pulidor agua,PM02,ABIE,2023-11-10 05:00:00,,medio/Moderado,,"0,5",
0395,G. LUX PASTO,0395-PLANTAS DE AGUAS,TRATAMIENTO DE AGUA PARA ENVASADO,70947401,CLORADOR,45388,PLAN MTTO MEC CLORADOR 70947401,13148657,Mtto motobomba de envio,PM02,LIB.,2023-11-18 05:00:00,Jurado Gerardo,medio/Moderado,,4,
0395,G. LUX PASTO,0395-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,71015906,LAVADORA DE BOTELLONES,45390,PLAN MTTO ELEC LAV BOTELLONES 71015906,13123986,Mtto elect tabero de fuerza y control,PM02,LIB.,2023-11-18 05:00:00,Cifuentes Christian,medio/Moderado,,3,
0395,G. LUX PASTO,0395-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,71015906,LAVADORA DE BOTELLONES,45389,PLAN MTTO MEC LAV DE BOTELLONES 71015906,13159586,Mtto cadenas portacopon e inyectores,PM02,ABIE,2023-11-10 05:00:00,,medio/Moderado,,"4,0",
0395,G. LUX PASTO,0395-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,710212,LLENADORA DE BOLSAS LINEA 4,45198,PLAN MTTO ELECT LLEN 6 LTS SOLPAC 710212,13159559,Mtto resistencias de sellado,PM02,ABIE,2023-11-10 05:00:00,,medio/Moderado,,"2,0",
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,0,MTTO JUEGO DE MANEJO,13157573,MTTO JUEGO DE MANEJO,PM02,LIB.,2023-11-08 05:00:00,,Muy elevado/Urgente,,"2,0",
0395,G. LUX PASTO,0395-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,710218,LLENADORA DE BOLSAS LINEA 3,45369,PLAN MTTO MEC LLEN 360ml SOLPAC 710218,13159569,Mtto levas y resortes,PM02,LIB.,2023-11-18 05:00:00,Ordoñez Jose,medio/Moderado,,2,
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",540005,EMPACADORA,45139,PLAN MTTO ELEC. EMPACADORA H&K 540005,13131141,Mantto baliza,PM02,LIB.,2023-11-10 05:00:00,,medio/Moderado,,"0,5",
0395,G. LUX PASTO,0395-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69963207,TINA,46550,PLAN MTTO LUBRIC TINA 1 69963207,13148688,Lubricacion y limpieza de chumaceras,PM02,LIB.,2023-11-18 05:00:00,Wilmer Fernando Uyaque,medio/Moderado,,0.5,
0395,G. LUX PASTO,0395-LINEA DE BOLSAS,LINEA PARA EL LLENADO DE BOLSAS,710212,LLENADORA DE BOLSAS LINEA 4,45199,PLAN MTTO LUB LLENA 6 LTS SOLPAK 710212,13123965,Mantto motores llenadora,PM02,LIB.,2023-11-04 05:00:00,,medio/Moderado,,"4,0",
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",558083,DESEMPACADORA,45144,PLAN MTTO ELECT. DESEMPACADORA 558083,13140125,Mantto Tablero de pulsadores,PM02,LIB.,2023-11-18 05:00:00,Jurado Gerardo,bajo/Medio,,0.5,
0395,G. LUX PASTO,0395-SALA DE JARABES,EQUIPOS PARA  PREPARACION DE JARABE,69963209,TINA,46615,PLAN MTTO LUBR TINA 3 JAR TER 69963209,13140173,Lubricacion chumaceras,PM02,LIB.,2023-11-18 05:00:00,Cifuentes Christian,medio/Moderado,,0.5,
0395,G. LUX PASTO,0395-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,71015906,LAVADORA DE BOTELLONES,45389,PLAN MTTO MEC LAV DE BOTELLONES 71015906,13159586,"mtto valvulas agua , aire y vapor",PM02,ABIE,2023-11-10 05:00:00,,medio/Moderado,,"2,0",
0395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,660015,TORRE DE ENFRIAMIENTO,45196,PLAN MTTO ELEC TORRE ENFRI.660015,12775100,mantenimiento motores de ventilacion.,PM02,LIB.,2023-11-18 05:00:00,Wilmer Fernando Uyaque,medio/Moderado,,3,
0395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,660015,TORRE DE ENFRIAMIENTO,45196,PLAN MTTO ELEC TORRE ENFRI.660015,12775100,Mtto tablero fuerza y control,PM02,LIB.,2023-11-18 05:00:00,Wilmer Fernando Uyaque,medio/Moderado,,3,
0395,G. LUX PASTO,0395-EQUIPOS AUXILIARES,EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,45026,"PLAN MTTO MEC COMPR REFRI 2, 628874",13159505,Mtto sistema de alimentacion de agua.,PM02,ABIE,2023-11-10 05:00:00,,medio/Moderado,,"0,5",
0395,G. LUX PASTO,0395-LINEA BOTELLON 20 LTS,LINEA DE PRODUCCION DE BOTELLONES DE 20,71015906,LAVADORA DE BOTELLONES,45389,PLAN MTTO MEC LAV DE BOTELLONES 71015906,13159586,Mtto brazos impulsores de botellones ent,PM02,ABIE,2023-11-10 05:00:00,,medio/Moderado,,"2,0",
0395,G. LUX PASTO,0395-LINEA 1,"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",599571,INSPECTOR ELECTRONICO BOTELLAS VACIAS,45366,PLAN MTTO ELEC. INSP. ELECT. 599571,13140148,Mantto bomba de vacio,PM02,LIB.,2023-11-04 05:00:00,,medio/Moderado,,"3,0",
